Category	Usage	Path	SourceStatus
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Idle/Overflux_Base_Idle_17.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Base/Status/Overflux_Base_Status_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Attack/Overflux_Evolved_Attack_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/battle_animation_manifest.json	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Defense/Overflux_Evolved_Defense_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Faint/Overflux_Evolved_Faint_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Hit/Overflux_Evolved_Hit_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Idle/Overflux_Evolved_Idle_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: OVERFLUX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/OVERFLUX/Evolved/Status/Overflux_Evolved_Status_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Base/Attack/Recursix_Base_Attack_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
